Date,Name,Year,Letterboxd URI,Rating
2022-01-09,The Fast and the Furious: Tokyo Drift,2006,https://boxd.it/1Yeo,2
2022-01-09,Kung Fu Panda,2008,https://boxd.it/1Yws,3
2022-01-09,Eragon,2006,https://boxd.it/26Fs,3
2022-01-09,X-Men Origins: Wolverine,2009,https://boxd.it/27ug,2.5
2022-01-09,Zodiac,2007,https://boxd.it/27MO,3
2022-01-09,Captain America: The First Avenger,2011,https://boxd.it/28b0,2
2022-01-09,Pan's Labyrinth,2006,https://boxd.it/28No,3
2022-01-09,V for Vendetta,2005,https://boxd.it/29Ik,4
2022-01-09,Pirates of the Caribbean: At World's End,2007,https://boxd.it/2aGu,3.5
2022-01-09,Sin City: A Dame to Kill For,2014,https://boxd.it/2aV0,4
2022-01-09,Shazam!,2019,https://boxd.it/8WBu,1
2022-01-09,Wonder Woman,2017,https://boxd.it/9roG,3
2022-01-09,Neighbors 2: Sorority Rising,2016,https://boxd.it/aA80,3.5
2022-01-09,Frozen II,2019,https://boxd.it/aPvo,2.5
2022-01-09,Maze Runner: The Death Cure,2018,https://boxd.it/bakw,1
2022-01-09,The Fate of the Furious,2017,https://boxd.it/bbCw,3
2022-01-09,Nocturnal Animals,2016,https://boxd.it/bkFu,4
2022-01-09,Robin Hood,2018,https://boxd.it/d3bc,3
2022-01-09,Alita: Battle Angel,2019,https://boxd.it/e0rS,3
2022-01-09,Avatar,2009,https://boxd.it/1Efm,4.5
2022-01-09,Prince of Persia: The Sands of Time,2010,https://boxd.it/1YpQ,3
2022-01-09,Wanted,2008,https://boxd.it/1ZBS,2.5
2022-01-09,No Country for Old Men,2007,https://boxd.it/21ew,1
2022-01-09,Inkheart,2008,https://boxd.it/26XG,1.5
2022-01-09,Psycho,1960,https://boxd.it/2ab2,4.5
2022-01-09,Ant-Man,2015,https://boxd.it/3vmW,2.5
2022-01-09,Kevin Hart: What Now?,2016,https://boxd.it/biVq,2.5
2022-01-09,Jurassic World: Fallen Kingdom,2018,https://boxd.it/bOnU,2
2022-01-09,Mission: Impossible - Fallout,2018,https://boxd.it/bSVc,3
2022-01-09,Ant-Man and the Wasp,2018,https://boxd.it/cqUW,2.5
2022-01-09,John Mulaney: The Comeback Kid,2015,https://boxd.it/cK4w,3.5
2022-01-09,Dunkirk,2017,https://boxd.it/d0Y6,4
2022-01-09,The Favourite,2018,https://boxd.it/d2hI,3.5
2022-01-09,Moonlight,2016,https://boxd.it/d6bE,3
2022-01-09,Bo Burnham: Make Happy,2016,https://boxd.it/e436,2.5
2022-01-09,Maleficent: Mistress of Evil,2019,https://boxd.it/eSig,0.5
2022-01-09,Bumblebee,2018,https://boxd.it/f21O,2.5
2022-01-09,The Girl in the Spider's Web,2018,https://boxd.it/fUtW,3
2022-01-09,Klaus,2019,https://boxd.it/ipoi,4
2022-01-09,The Graduate,1967,https://boxd.it/18Im,3.5
2022-01-09,The Tramp,1915,https://boxd.it/1k8K,4
2022-01-09,Dark Phoenix,2019,https://boxd.it/anyO,1.5
2022-01-09,Deadpool 2,2018,https://boxd.it/dlLM,2
2022-01-09,Train to Busan,2016,https://boxd.it/dSQU,2.5
2022-01-09,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G,4.5
2022-01-09,Insidious: The Last Key,2018,https://boxd.it/ej2C,0.5
2022-01-09,The Lion King,2019,https://boxd.it/eSjI,0.5
2022-01-09,A Ghost Story,2017,https://boxd.it/fb0K,3.5
2022-01-09,Spider-Man: Far from Home,2019,https://boxd.it/fegG,3
2022-01-09,Goosebumps 2: Haunted Halloween,2018,https://boxd.it/fIKc,0.5
2022-01-09,Pokémon Detective Pikachu,2019,https://boxd.it/fVA0,1
2022-01-09,The Angry Birds Movie 2,2019,https://boxd.it/gdL6,1.5
2022-01-09,John Wick: Chapter 3 - Parabellum,2019,https://boxd.it/gmFw,4
2022-01-09,Creed II,2018,https://boxd.it/hgl8,3
2022-01-09,American Animals,2018,https://boxd.it/hE4K,4
2022-01-09,Doctor Sleep,2019,https://boxd.it/i5vI,3.5
2022-01-09,Hustlers,2019,https://boxd.it/jIBM,2
2022-01-09,Man of Steel,2013,https://boxd.it/FRk,3
2022-01-09,Carrie,1976,https://boxd.it/20ZQ,3.5
2022-01-09,Fast & Furious Presents: Hobbs & Shaw,2019,https://boxd.it/dnDA,2.5
2022-01-09,Dave Chappelle: Deep in the Heart of Texas,2017,https://boxd.it/fPi0,3
2022-01-09,Dave Chappelle: The Age of Spin,2017,https://boxd.it/fPiu,3
2022-01-09,A Quiet Place,2018,https://boxd.it/fVJQ,1
2022-01-09,Wonder Woman 1984,2020,https://boxd.it/gBtA,2.5
2022-01-09,Once Upon a Time… in Hollywood,2019,https://boxd.it/gH0O,4.5
2022-01-09,It Chapter Two,2019,https://boxd.it/h10u,2.5
2022-01-09,Joker,2019,https://boxd.it/h4cS,3.5
2022-01-09,Searching,2018,https://boxd.it/hDPg,3
2022-01-09,Green Book,2018,https://boxd.it/hErk,4
2022-01-09,Marriage Story,2019,https://boxd.it/hJAw,4.5
2022-01-09,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/hSyO,2
2022-01-09,Parasite,2019,https://boxd.it/hTha,3.5
2022-01-09,The Devil All the Time,2020,https://boxd.it/i2tY,3.5
2022-01-09,Good Boys,2019,https://boxd.it/iW1G,2.5
2022-01-09,The Old Guard,2020,https://boxd.it/jY2e,1
2022-01-09,Game of Thrones: The Story So Far,2017,https://boxd.it/rIxc,4
2022-01-09,Drive,2011,https://boxd.it/IG,1.5
2022-01-09,Dracula Untold,2014,https://boxd.it/H4u,3
2022-01-09,Percy Jackson & the Olympians: The Lightning Thief,2010,https://boxd.it/1gJi,2
2022-01-09,Clash of the Titans,2010,https://boxd.it/1GfI,3
2022-01-09,Ong Bak 2,2008,https://boxd.it/1KhI,2.5
2022-01-09,Thor,2011,https://boxd.it/1WQU,2.5
2022-01-09,Friday the 13th Part 2,1981,https://boxd.it/1XXC,2.5
2022-01-09,The Empire Strikes Back,1980,https://boxd.it/27Vw,2
2022-01-09,The Shining,1980,https://boxd.it/29Nu,3.5
2022-01-09,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,3.5
2022-01-09,Warcraft,2016,https://boxd.it/2czK,3
2022-01-09,World War Z,2013,https://boxd.it/2p2E,2.5
2022-01-09,Halloween,1978,https://boxd.it/2wRu,2
2022-01-09,Interstellar,2014,https://boxd.it/4VZ8,4.5
2022-01-09,The Book Thief,2013,https://boxd.it/67wO,4
2022-01-09,Game of Thrones - Conquest & Rebellion: An Animated History of the Seven Kingdoms,2017,https://boxd.it/hKwg,3
2022-01-09,The Lighthouse,2019,https://boxd.it/icFU,4
2022-01-09,The King,2019,https://boxd.it/ieZs,4.5
2022-01-09,Jumanji: The Next Level,2019,https://boxd.it/ixu4,1.5
2022-01-09,John Mulaney: Kid Gorgeous at Radio City,2018,https://boxd.it/iTts,3.5
2022-01-09,Ready or Not,2019,https://boxd.it/kOf0,2.5
2022-01-09,The Hobbit: An Unexpected Journey,2012,https://boxd.it/GZk,4.5
2022-01-09,The Avengers,2012,https://boxd.it/1xFW,4
2022-01-09,Cloudy with a Chance of Meatballs,2009,https://boxd.it/1A40,2
2022-01-09,Underworld: Rise of the Lycans,2009,https://boxd.it/1RZs,1.5
2022-01-09,Step Brothers,2008,https://boxd.it/1SsE,3
2022-01-09,Quantum of Solace,2008,https://boxd.it/1Vs8,3.5
2022-01-09,Friday the 13th: The Final Chapter,1984,https://boxd.it/1XWO,3
2022-01-09,Friday the 13th Part III,1982,https://boxd.it/1XX8,3
2022-01-09,Ferris Bueller's Day Off,1986,https://boxd.it/1YPY,4
2022-01-09,The Mummy: Tomb of the Dragon Emperor,2008,https://boxd.it/28ci,2
2022-01-09,A Nightmare on Elm Street,1984,https://boxd.it/2aw0,3
2022-01-09,The Terminator,1984,https://boxd.it/2aQY,3.5
2022-01-09,Back to the Future,1985,https://boxd.it/2b8e,4
2022-01-09,Blade Runner,1982,https://boxd.it/2bcA,3.5
2022-01-09,Epic,2013,https://boxd.it/3SNm,3
2022-01-09,Godzilla,2014,https://boxd.it/47OE,2.5
2022-01-09,Vivarium,2019,https://boxd.it/gmVE,3.5
2022-01-09,Climax,2018,https://boxd.it/ikvo,4.5
2022-01-09,The Gentlemen,2019,https://boxd.it/iYBQ,4.5
2022-01-09,Batman: Hush,2019,https://boxd.it/jyDI,3.5
2022-01-09,Knives Out,2019,https://boxd.it/jWEA,4
2022-01-09,The Sorcerer's Apprentice,2010,https://boxd.it/1sGg,3
2022-01-09,Robin Hood,2010,https://boxd.it/1D6o,3
2022-01-09,The Adventures of Tintin,2011,https://boxd.it/1Irc,3.5
2022-01-09,Harry Potter and the Deathly Hallows: Part 1,2010,https://boxd.it/1RYu,3
2022-01-09,Sherlock Holmes,2009,https://boxd.it/1W2A,4.5
2022-01-09,Pineapple Express,2008,https://boxd.it/1WRS,4
2022-01-09,Taken,2008,https://boxd.it/1ZXa,3.5
2022-01-09,The Amazing Spider-Man,2012,https://boxd.it/27PI,2
2022-01-09,Lethal Weapon,1987,https://boxd.it/29e0,3
2022-01-09,Home Alone,1990,https://boxd.it/29Fg,1.5
2022-01-09,Die Hard,1988,https://boxd.it/2a7u,4
2022-01-09,The Godfather: Part III,1990,https://boxd.it/2aN6,1.5
2022-01-09,Dead Poets Society,1989,https://boxd.it/2aSg,3
2022-01-09,Back to the Future Part III,1990,https://boxd.it/2aTS,3.5
2022-01-09,Back to the Future Part II,1989,https://boxd.it/2aYI,3.5
2022-01-09,Justice League,2017,https://boxd.it/4w68,3
2022-01-09,El Camino: A Breaking Bad Movie,2019,https://boxd.it/kv0q,3.5
2022-01-09,Black Mirror: Bandersnatch,2018,https://boxd.it/kTDG,4
2022-01-09,Da 5 Bloods,2020,https://boxd.it/lnXw,3.5
2022-01-09,Shrek,2001,https://boxd.it/29zi,2
2022-01-09,Shrek 2,2004,https://boxd.it/29z8,1.5
2022-01-09,Lady Bird,2017,https://boxd.it/dGNE,3.5
2022-01-09,Fear(s) of the Dark,2007,https://boxd.it/1KJW,2.5
2022-01-09,Under the Skin,2013,https://boxd.it/3mDa,3
2022-01-09,Pinocchio,1940,https://boxd.it/1V8C,4.5
2022-01-09,Angel's Egg,1985,https://boxd.it/1LeA,2.5
2022-01-09,The Power of the Dog,2021,https://boxd.it/m99E,3.5
2022-01-09,Tarzan,1999,https://boxd.it/18YO,3
2022-01-09,Enter the Void,2009,https://boxd.it/1dy2,3.5
2022-01-09,Coraline,2009,https://boxd.it/1NhQ,4
2022-01-09,Love,2015,https://boxd.it/9brE,3
2022-01-09,A Charlie Brown Christmas,1965,https://boxd.it/1QDq,4
2022-01-09,The Matrix Reloaded,2003,https://boxd.it/2a1c,4
2022-01-09,The Matrix Revolutions,2003,https://boxd.it/2a12,3.5
2022-01-09,The Matrix Resurrections,2021,https://boxd.it/n87k,2
2022-01-09,I Stand Alone,1998,https://boxd.it/28Au,4
2022-01-09,Irreversible,2002,https://boxd.it/29as,4
2022-01-09,Sinderella Live,1995,https://boxd.it/7pG,3.5
2022-01-09,Boobs in the Wood,1999,https://boxd.it/2AZi,4.5
2022-01-09,Evangelion: 1.0 You Are (Not) Alone,2007,https://boxd.it/1MKi,4
2022-01-09,Evangelion: 2.0 You Can (Not) Advance,2009,https://boxd.it/1zYm,3.5
2022-01-09,Evangelion: 3.0 You Can (Not) Redo,2012,https://boxd.it/2BwG,3
2022-01-09,Evangelion: 3.0+1.0 Thrice Upon a Time,2021,https://boxd.it/8LnQ,3.5
2022-01-09,Nymphomaniac: Vol. I,2013,https://boxd.it/7DiG,3
2022-01-09,Nymphomaniac: Vol. II,2013,https://boxd.it/7j9Y,2.5
2022-01-09,The Last Duel,2021,https://boxd.it/mQbe,4
2022-01-09,Venom: Let There Be Carnage,2021,https://boxd.it/llco,1
2022-01-09,Last Night in Soho,2021,https://boxd.it/lbJC,4
2022-01-09,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/kLDI,3.5
2022-01-09,Eternals,2021,https://boxd.it/j36o,3
2022-01-09,No Time to Die,2021,https://boxd.it/cPX2,3.5
2022-01-09,Léon: The Professional,1994,https://boxd.it/2b8S,4.5
2022-01-09,Army of Thieves,2021,https://boxd.it/tYai,3
2022-01-09,Army of the Dead,2021,https://boxd.it/ic7S,3
2022-01-09,Dune,2021,https://boxd.it/fA7G,5
2022-01-09,Green Room,2015,https://boxd.it/a75m,4
2022-01-09,The Father,2020,https://boxd.it/m8Ie,4
2022-01-09,Saint Maud,2019,https://boxd.it/l8QA,3.5
2022-01-09,The Neon Demon,2016,https://boxd.it/9AnW,3
2022-01-09,Paprika,2006,https://boxd.it/23wW,2.5
2022-01-09,Sixteen Candles,1984,https://boxd.it/1MJk,3.5
2022-01-09,A Quiet Place Part II,2020,https://boxd.it/iTx0,0.5
2022-01-09,Breakfast at Tiffany's,1961,https://boxd.it/2aYS,3.5
2022-01-09,Animal House,1978,https://boxd.it/2062,3.5
2022-01-09,Wet Hot American Summer,2001,https://boxd.it/27hw,4.5
2022-01-09,Fear Street: 1978,2021,https://boxd.it/lLBu,3.5
2022-01-09,The Purge,2013,https://boxd.it/4Xg0,3
2022-01-09,The Green Knight,2021,https://boxd.it/kuy2,4.5
2022-01-09,Career Opportunities,1991,https://boxd.it/1Ksw,4
2022-01-09,The Witcher: Nightmare of the Wolf,2021,https://boxd.it/oNDI,3.5
2022-01-09,Akira,1988,https://boxd.it/2b1i,3
2022-01-09,The Suicide Squad,2021,https://boxd.it/fw6O,4
2022-01-09,Night of the Living Dead,1968,https://boxd.it/1WwA,3
2022-01-09,F9,2021,https://boxd.it/dqsU,2
2022-01-09,The Tomorrow War,2021,https://boxd.it/lE78,2.5
2022-01-09,Sound of Metal,2019,https://boxd.it/i7Q4,2.5
2022-01-09,"Batman: The Long Halloween, Part One",2021,https://boxd.it/rCIe,4
2022-01-09,"Batman: The Long Halloween, Part Two",2021,https://boxd.it/rCI4,3.5
2022-01-09,The Notebook,2004,https://boxd.it/1UNE,3
2022-01-09,Bram Stoker's Dracula,1992,https://boxd.it/223a,2.5
2022-01-09,Black Widow,2021,https://boxd.it/hWV8,3
2022-01-09,American History X,1998,https://boxd.it/2bdo,3
2022-01-09,Gladiator,2000,https://boxd.it/2b9m,5
2022-01-09,The Breakfast Club,1985,https://boxd.it/27q4,3.5
2022-01-09,Friends: The Reunion,2021,https://boxd.it/pOQq,3
2022-01-09,"Crazy, Stupid, Love.",2011,https://boxd.it/D9A,2
2022-01-09,Bronson,2008,https://boxd.it/1GM8,1.5
2022-01-09,The Dreamers,2003,https://boxd.it/28X4,4
2022-01-09,Mortal Kombat,2021,https://boxd.it/gswA,3
2022-01-09,Mortal Kombat Legends: Battle of the Realms,2021,https://boxd.it/vKLo,3
2022-01-09,Source Code,2011,https://boxd.it/fdo,2.5
2022-01-09,Eraserhead,1977,https://boxd.it/299u,3
2022-01-09,Sucker Punch,2011,https://boxd.it/1yYg,2
2022-01-09,Zack Snyder's Justice League,2021,https://boxd.it/tLOk,5
2022-01-09,Ronny Chieng: Asian Comedian Destroys America!,2019,https://boxd.it/o8SC,4
2022-01-09,Berserk: The Golden Age Arc I - The Egg of the King,2012,https://boxd.it/3MLO,4.5
2022-01-09,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012,https://boxd.it/3VWm,4
2022-01-09,Berserk: The Golden Age Arc III - The Advent,2013,https://boxd.it/4Bb8,4
2022-01-09,Perfect Blue,1997,https://boxd.it/1W7A,4.5
2022-01-09,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,3
2022-01-09,Citizen Kane,1941,https://boxd.it/71O,3
2022-01-09,Amélie,2001,https://boxd.it/2aUc,3.5
2022-01-09,Spy Kids,2001,https://boxd.it/1Xcw,2
2022-01-09,The Adventures of Sharkboy and Lavagirl,2005,https://boxd.it/1Ozm,1
2022-01-09,Twilight,2008,https://boxd.it/1Zui,2
2022-01-09,The Twilight Saga: Breaking Dawn - Part 2,2012,https://boxd.it/DdC,2
2022-01-09,The Twilight Saga: Breaking Dawn - Part 1,2011,https://boxd.it/DdM,1.5
2022-01-09,The Twilight Saga: Eclipse,2010,https://boxd.it/1ytW,2
2022-01-09,The Twilight Saga: New Moon,2009,https://boxd.it/1Hj2,2.5
2022-01-09,2001: A Space Odyssey,1968,https://boxd.it/2bf0,4
2022-01-09,Suspiria,1977,https://boxd.it/1SNW,4
2022-01-09,Suspiria,2018,https://boxd.it/cioI,3
2022-01-09,The 36th Chamber of Shaolin,1978,https://boxd.it/1SXC,3.5
2022-01-09,Demolition,2015,https://boxd.it/9GuY,4
2022-01-09,Casino,1995,https://boxd.it/2ads,4.5
2022-01-09,Tenet,2020,https://boxd.it/leq4,4.5
2022-01-09,Chinatown,1974,https://boxd.it/29vU,4.5
2022-01-09,12 Angry Men,1957,https://boxd.it/2auI,4.5
2022-01-09,Mulholland Drive,2001,https://boxd.it/297o,5
2022-01-09,How to Lose Friends & Alienate People,2008,https://boxd.it/1QR8,4
2022-01-09,"Yes, God, Yes",2019,https://boxd.it/jaGS,3
2022-01-09,A Tale of Two Sisters,2003,https://boxd.it/248m,3
2022-01-09,The New Mutants,2020,https://boxd.it/bjle,0.5
2022-01-09,Three Colors: Red,1994,https://boxd.it/2b7q,3
2022-01-09,Three Colors: White,1994,https://boxd.it/2b7A,2.5
2022-01-09,Mr. Holmes,2015,https://boxd.it/8EBw,4
2022-01-09,Scouts Guide to the Zombie Apocalypse,2015,https://boxd.it/8i6Q,3.5
2022-01-09,Miss Peregrine's Home for Peculiar Children,2016,https://boxd.it/8KPu,1.5
2022-01-09,Piranha 3D,2010,https://boxd.it/U5q,0.5
2022-01-09,Lake Placid 3,2010,https://boxd.it/SXA,0.5
2022-01-09,Stuart Little,1999,https://boxd.it/1WZW,0.5
2022-01-09,Jobs,2013,https://boxd.it/3RcY,3.5
2022-01-09,Hannah Gadsby: Nanette,2018,https://boxd.it/jfyE,3
2022-01-11,Shiva Baby,2020,https://boxd.it/oIv0,4
2022-01-11,The Evil Dead,1981,https://boxd.it/29Go,3
2022-01-13,Bo Burnham: Inside,2021,https://boxd.it/v2uy,4
2022-01-13,The Three Musketeers,2011,https://boxd.it/yXg,3.5
2022-01-20,"Salò, or the 120 Days of Sodom",1975,https://boxd.it/237s,2.5
2022-01-21,La Haine,1995,https://boxd.it/2as8,4
2022-01-21,The Tragedy of Macbeth,2021,https://boxd.it/lMi4,3
2022-01-22,Mortal Kombat Legends: Scorpion's Revenge,2020,https://boxd.it/oJGS,3.5
2022-01-22,Possession,1981,https://boxd.it/1BPm,4.5
2022-01-23,Hotel Transylvania 2,2015,https://boxd.it/4ZLk,2.5
2022-01-23,I Am Legend,2007,https://boxd.it/21DG,2.5
2022-01-25,Terminator: Dark Fate,2019,https://boxd.it/96YI,1.5
2022-01-25,Charlie's Angels,2019,https://boxd.it/gogo,1.5
2022-01-25,Toy Story 3,2010,https://boxd.it/1WRe,1.5
2022-01-25,Ice Age: The Meltdown,2006,https://boxd.it/2wRk,1.5
2022-01-25,The Dark Tower,2017,https://boxd.it/bU66,2
2022-01-25,Nomadland,2020,https://boxd.it/lnRy,1.5
2022-01-25,The Last Airbender,2010,https://boxd.it/1WQK,2
2022-01-26,Ringu,1998,https://boxd.it/26tw,3.5
2022-01-26,The Grudge,2004,https://boxd.it/27Jq,3.5
2022-01-26,The Grudge 2,2006,https://boxd.it/27IW,3
2022-01-26,Monty Python and the Holy Grail,1975,https://boxd.it/29GI,5
2022-01-27,Cowboy Bebop: The Movie,2001,https://boxd.it/1Uc4,3.5
2022-01-27,Fear Street: 1666,2021,https://boxd.it/lLBE,3
2022-01-27,Fear Street: 1994,2021,https://boxd.it/lLBk,3.5
2022-01-30,Enola Holmes,2020,https://boxd.it/hX2o,2
2022-01-30,Jojo Rabbit,2019,https://boxd.it/iEBG,3
2022-01-30,The Wind Rises,2013,https://boxd.it/4JQS,4.5
2022-01-30,My Neighbor Totoro,1988,https://boxd.it/20eA,4.5
2022-01-31,Shame,2011,https://boxd.it/2CxU,3.5
2022-02-04,Happy Feet,2006,https://boxd.it/1XH0,2.5
2022-02-04,Spirited Away,2001,https://boxd.it/2b4m,5
2022-02-05,Nightmare Alley,2021,https://boxd.it/m0HC,4
2022-02-06,For a Few Dollars More,1965,https://boxd.it/29eu,4
2022-02-06,"The Good, the Bad and the Ugly",1966,https://boxd.it/2ape,4.5
2022-02-06,Fantastic Mr. Fox,2009,https://boxd.it/1WyQ,5
2022-02-10,The Worst Person in the World,2021,https://boxd.it/oyws,3.5
2022-02-11,Sicario,2015,https://boxd.it/8i7u,5
2022-02-12,C'mon C'mon,2021,https://boxd.it/nrI0,3
2022-02-24,The French Dispatch,2021,https://boxd.it/jLP8,4
2022-02-24,DOA: Dead or Alive,2006,https://boxd.it/1ZhI,4
2022-02-25,There Will Be Blood,2007,https://boxd.it/20Z2,3
2022-03-02,The Invitation,2015,https://boxd.it/9OUU,4
2022-03-03,Upgrade,2018,https://boxd.it/i4gW,3.5
2022-03-06,Conan the Barbarian,1982,https://boxd.it/1YOm,4
2022-03-07,American Pie,1999,https://boxd.it/27qy,3.5
2022-03-07,The Dictator,2012,https://boxd.it/2DEW,3.5
2022-03-08,The Florida Project,2017,https://boxd.it/dMG0,4.5
2022-03-08,The Jungle Book,1967,https://boxd.it/1YY2,3
2022-03-10,13 Going on 30,2004,https://boxd.it/1X6e,3
2022-03-10,Constantine,2005,https://boxd.it/2a7E,3.5
2022-03-11,Teenage Mutant Ninja Turtles,2014,https://boxd.it/3oAs,1.5
2022-03-11,mother!,2017,https://boxd.it/dgRU,2
2022-03-11,Don't Breathe,2016,https://boxd.it/9yzw,1.5
2022-03-11,"Sherlock, Jr.",1924,https://boxd.it/298m,3
2022-03-11,In Time,2011,https://boxd.it/FPS,2
2022-03-11,Legally Blonde,2001,https://boxd.it/1ZNa,2.5
2022-03-11,Titane,2021,https://boxd.it/nlQC,1.5
2022-03-11,Conan the Destroyer,1984,https://boxd.it/1Yfc,2.5
2022-03-11,Aliens,1986,https://boxd.it/29PA,1.5
2022-03-11,Meet the Spartans,2008,https://boxd.it/213S,2.5
2022-03-11,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2agQ,4
2022-03-12,Tucker and Dale vs. Evil,2010,https://boxd.it/Mce,3
2022-03-18,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/18YE,3.5
2022-03-18,Kiki's Delivery Service,1989,https://boxd.it/1JAY,4
2022-03-18,Clueless,1995,https://boxd.it/1Ygk,2.5
2022-03-19,Naked Gun 33⅓: The Final Insult,1994,https://boxd.it/1afQ,2
2022-03-20,George Carlin: It's Bad for Ya!,2008,https://boxd.it/1PJs,4.5
2022-03-21,George Carlin: You Are All Diseased,1999,https://boxd.it/1dKW,4.5
2022-03-29,George Carlin: Back in Town,1996,https://boxd.it/1dLA,4.5
2022-04-14,Elf,2003,https://boxd.it/1VyK,2.5
2022-04-14,Antichrist,2009,https://boxd.it/1Inu,2
2022-04-15,X,2022,https://boxd.it/sxVa,4.5
2022-04-22,Blue Velvet,1986,https://boxd.it/29BI,5
2022-04-22,It's Such a Beautiful Day,2012,https://boxd.it/hCY2,5
2022-04-23,After Hours,1985,https://boxd.it/1VfS,4.5
2022-04-24,Eyes Wide Shut,1999,https://boxd.it/2axs,4
2022-04-24,EuroTrip,2004,https://boxd.it/1YTQ,3.5
2022-05-03,Good Time,2017,https://boxd.it/fcFu,4
2022-05-04,Dragonball Evolution,2009,https://boxd.it/1ODy,2
2022-05-05,A Silent Voice,2016,https://boxd.it/d99c,4
2022-05-10,Your Name.,2016,https://boxd.it/cUqs,3
2022-05-11,Oldboy,2003,https://boxd.it/29R2,3.5
2022-05-14,The Northman,2022,https://boxd.it/nK2s,5
2022-05-14,The Witch,2015,https://boxd.it/9X0m,4.5
2022-05-21,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,4
2022-05-22,The Thing,1982,https://boxd.it/294O,3
2022-05-23,House,1977,https://boxd.it/1vsm,4.5
2022-05-23,Juno,2007,https://boxd.it/210a,3
2022-05-24,Gerald's Game,2017,https://boxd.it/buKa,3
2022-05-24,Licorice Pizza,2021,https://boxd.it/qTKY,4
2022-05-24,Horrible Bosses,2011,https://boxd.it/Ba2,2
2022-05-24,The Handmaiden,2016,https://boxd.it/948A,3.5
2022-05-24,Stoker,2013,https://boxd.it/34S2,3
2022-05-24,Antiporno,2016,https://boxd.it/eDjy,2.5
2022-05-24,The House That Jack Built,2018,https://boxd.it/dWO4,2
2022-05-24,Raw,2016,https://boxd.it/dLd2,2.5
2022-05-24,Twin Peaks: Fire Walk with Me,1992,https://boxd.it/27Qw,1
2022-05-25,Vampire Hunter D: Bloodlust,2000,https://boxd.it/1L3i,4.5
2022-05-27,Basic Instinct,1992,https://boxd.it/2asM,4
2022-05-27,"10,000 BC",2008,https://boxd.it/20NK,3
2022-05-27,Apocalypto,2006,https://boxd.it/28yy,3.5
2022-05-27,Mad Max: Fury Road,2015,https://boxd.it/2DjO,5
2022-05-28,The Forbidden Kingdom,2008,https://boxd.it/28dg,3.5
2022-05-29,BLAME!,2017,https://boxd.it/eq1Q,3.5
2022-06-01,Terminator 3: Rise of the Machines,2003,https://boxd.it/2aES,3
2022-06-01,Vertigo,1958,https://boxd.it/2apI,4.5
2022-06-09,The 40 Year Old Virgin,2005,https://boxd.it/21hK,3
2022-06-10,Monster House,2006,https://boxd.it/1Z2e,3
2022-06-12,Need for Speed,2014,https://boxd.it/4p90,3
2022-06-14,A Monster Calls,2016,https://boxd.it/7DjE,4
2022-06-19,Scarface,1983,https://boxd.it/2b7g,5
2022-06-20,Pink Flamingos,1972,https://boxd.it/29NO,4
2022-06-20,Cage The Elephant - Unpeeled,,https://boxd.it/lS6y,5
2022-06-22,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,3
2022-06-25,Chungking Express,1994,https://boxd.it/1UDa,3.5
2022-06-26,Fallen Angels,1995,https://boxd.it/1UkW,3.5
2022-06-26,In the Mood for Love,2000,https://boxd.it/29tE,3.5
2022-06-28,Dogville,2003,https://boxd.it/2a8W,3
2022-06-28,Men,2022,https://boxd.it/tlc0,3
2022-06-29,Fantastic Beasts: The Secrets of Dumbledore,2022,https://boxd.it/bg8Q,2.5
2022-06-29,Cha Cha Real Smooth,2022,https://boxd.it/uF8E,4
2022-06-29,Audition,1999,https://boxd.it/1UHm,3
2022-06-29,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO,4.5
2022-06-29,[REC],2007,https://boxd.it/20ma,4
2022-06-29,2012,2009,https://boxd.it/1OE2,2
2022-06-29,Schindler's List,1993,https://boxd.it/2aq2,0.5
2022-07-04,Moulin Rouge!,2001,https://boxd.it/29wI,3
2022-07-04,How to Train Your Dragon,2010,https://boxd.it/1WRy,4
2022-07-04,How to Train Your Dragon 2,2014,https://boxd.it/2TRW,3.5
2022-07-04,Mad God,2021,https://boxd.it/vVPm,4.5
2022-07-05,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/5a9w,4
2022-07-05,Cars,2006,https://boxd.it/29ho,3
2022-07-05,Cars 2,2011,https://boxd.it/H4Y,2
2022-07-05,Cars 3,2017,https://boxd.it/7IPq,2.5
2022-07-05,The Descent,2005,https://boxd.it/1YNy,3.5
2022-07-05,Lux Æterna,2019,https://boxd.it/m6b8,2
2022-07-05,Another Round,2020,https://boxd.it/lkba,1.5
2022-07-05,Project X,2012,https://boxd.it/neO,1
2022-07-05,Popstar: Never Stop Never Stopping,2016,https://boxd.it/blDa,2
2022-07-05,Dragon Ball Z: Resurrection 'F',2015,https://boxd.it/9GCI,3
